shared name	BHI_2011_EGDe[RNASeq]	BHI_2014_EGDe[RNASeq]	BHI_Long_2014_EGDe[RNASeq]	BHI_Medium_2014_EGDe[RNASeq]	BHI_Short_2014_EGDe[RNASeq]	High_10_Plantarum_Pediocin_2014[RNASeq]	High_180_Plantarum_Pediocin_2014[RNASeq]	High_60_Plantarum_Pediocin_2014[RNASeq]	High_60_Proteinase_Plantarum_Pediocin_2014[RNASeq]	LB_2014_EGDe[RNASeq]	LB_B12_2014_EGDe[RNASeq]	LB_B12_EA_2014_EGDe[RNASeq]	LB_EA_2014_EGDe[RNASeq]	Lmo0753_Rhamnose_2013_EGDe[RNASeq]	Macrophages_2011_EGDe[RNASeq]	Macrophages_2014_EGDe[RNASeq]	Macrophages_Long_2014_EGDe[RNASeq]	Macrophages_Medium_2014_EGDe[RNASeq]	Macrophages_Short_2014_EGDe[RNASeq]	Mid_180_Plantarum_Pediocin_2014[RNASeq]	Mid_60_Plantarum_Pediocin_2014[RNASeq]	WT_2012_EGDe[RNASeq]
lmo0091	0	-5.355561184	-3.609417942	-1.085820737	-1.979808591	-4.187398182	-2.772091792	-4.534236693	-4.637755277	-2.975403995	-2.604827901	-2.798026978	-2.901401828	-0.941712627	-4.240179951	-2.175273653	-0.219907158	-1.509712984	-0.988856343	-2.838510776	-3.789802444	-2.586081711
lmo0092	0	-3.596664949	-3.043166785	-0.914142977	-0.402152671	-5.092182345	-2.772091792	-4.833521718	-4.798306992	-2.907606346	-2.568478201	-3.240043438	-2.976842619	-0.580644137	-4.240179951	-1.831414918	-0.139082829	-1.097141499	-0.703100563	-2.838510776	-3.789802444	-2.586081711
lmo0093	0	-3.930539596	-2.184396354	-1.660799149	-0.98774641	-3.450817018	-3.208889794	-3.04842137	-3.176871073	-1.633798415	-1.77770787	-1.846936579	-1.974631107	-0.313742957	-4.240179951	-2.362467597	-1.964810572	-1.049925978	-1.004407346	-3.707485833	-2.833024528	-2.828234213
lmo0094	0	-4.657240493	-2.239437717	-1.0198467	-0.816279244	-2.586109699	-2.439253395	-2.506402701	-2.438771481	-1.997943833	-2.092667666	-1.950887543	-1.980041703	-0.036590702	-4.240179951	-3.302561336	-0.756817529	-1.77481874	-1.08020727	-3.012848998	-2.588813681	-2.604483128
lmo0095	0	-0.867003939	-1.035130823	-1.779013929	-1.690923691	-1.150790605	-0.840949054	-1.134681231	-1.734209671	-1.725540984	-1.753700577	-2.028876957	-1.795165339	-0.249961243	-4.240179951	-0.578960228	-0.123667336	-2.086526992	-2.077534237	-0.950638986	-1.437426931	-1.400176233
lmo0096	6.058963402	6.386100325	5.968911771	3.361596235	2.271643054	3.819269166	5.239737887	4.222889711	4.62723849	-0.804483688	-0.207839515	-1.335503114	-1.158343061	2.028793547	-4.240179951	3.426075459	1.103016242	-1.236913063	-1.084010896	3.148664882	4.716980599	6.001520065
lmo0097	8.455921441	3.921139792	6.032682974	3.850445015	3.098264488	3.423165546	5.111907538	3.800455351	4.279408185	-0.82699086	-0.251168045	-1.390921935	-1.157806842	0.757780252	-4.240179951	2.311912403	1.242176524	-1.144108417	-0.589178318	2.99134319	4.350019923	5.756035195
lmo0098	8.949307688	4.5613135	5.9252625	2.47551746	2.089069187	3.66778548	5.433294154	4.017259624	4.535863345	-0.562053807	-0.187879614	-1.050469973	-0.82093242	1.175696859	1.725017277	2.954421257	1.790076931	-0.890889292	-1.42215923	3.312391058	4.515931864	6.337618481
lmo0099	8.045584372	4.141830096	5.017086716	0.899539565	0.898578615	2.554132339	3.774113507	2.869636749	3.367482163	0.389398435	0.526718167	0.133510624	0.300146631	0.508990002	0.950576977	2.449003433	0.937634119	-0.065867522	0.168684934	1.74893521	3.25068166	4.00750636
lmo0100	0	0.844754117	-0.425404453	1.377528969	0.574848278	1.755225898	1.006340828	1.694324077	1.369013613	0.166745975	-0.00460637	-0.132338798	0.150206005	2.094085847	-4.240179951	-0.712410068	-5.34038473	-0.272318399	-0.882845367	2.620496751	1.251600903	0.487084112
lmo0101	0	-0.567969516	-0.629181196	0.157450414	-0.04021383	1.024823498	2.659054171	1.112225465	0.772422535	-0.716013178	-0.331283739	-1.20425858	-0.656535657	3.910147024	1.358234946	-0.736863112	-0.824632913	-1.214602901	-0.671584611	2.16069219	1.005929093	-0.209278245
lmo0102	0	-0.441049652	-1.444459193	-0.657827583	-0.510843655	-1.148852845	-2.712290955	-1.448837312	-1.343630237	0.216321663	-0.474634571	0.337785424	-0.353681983	-0.114319505	-4.240179951	-0.72206611	-0.224873411	-0.039341227	0.343212391	-2.702621653	-1.680213125	-1.364406244
lmo0103	0	-1.432952982	-1.928215619	-0.627010836	-0.209797001	-1.987549196	-2.987652558	-2.526499684	-2.272707447	-0.958904523	-1.569668629	-0.735145753	-1.170013748	-0.907267552	-4.240179951	-0.061111923	-0.123667336	-1.501564491	-1.163264111	-3.585232397	-2.553563158	-1.531396281
lmo0104	6.113755875	1.48486144	0.554894293	2.244228702	0.5133845	0.444389265	0.327005844	-0.01963312	0.230040972	-0.225424646	-0.26165754	-0.345805669	-0.044656899	0.650636393	2.01874848	0.957329722	-2.16411938	0.750765214	-0.923608236	0.651054402	0.05152219	0.548096828
lmo0105	0	-3.945854681	-3.408695841	-1.316255801	-0.899767972	-4.187398182	4.438960692	-3.678742908	-3.941185913	-2.303996365	-2.222776036	-2.350390137	-2.47646457	-0.35021286	-4.240179951	-2.908695179	-1.966717637	-1.344614793	-1.12917116	5.697918756	-3.457530603	-2.220118436
lmo0106	4.834332508	-1.994234271	-0.756237933	-0.733538964	-1.396089257	-1.647670617	-2.17857167	-1.891363432	-1.726385133	-0.671957998	-0.873436373	-0.873541935	-0.971160356	-0.360198	1.739325113	-2.850472617	-0.636187824	-1.166088073	-1.120569442	-1.599835814	-1.931422659	-0.177934117
lmo0107	0	-4.167578793	-4.421435551	-1.41979105	-1.199250515	-4.492798854	-2.772091792	-4.725266669	-4.486326801	-3.640057405	-3.626413892	-2.287771773	-3.790206536	-1.034164635	-1.241374331	-2.620265355	-1.254317189	-0.994784424	-0.536484267	-2.838510776	-4.528677258	-2.969345019
lmo0108	0	-3.483577329	-5.611903205	-1.825271595	-1.182592505	-4.503257429	-2.772091792	-5.051884037	-4.484079712	-3.355590606	-3.6732011	-2.287771773	-4.051640712	-0.200312869	-1.209449563	-2.799247293	-1.807354922	-0.869750252	-0.838389684	-2.838510776	-4.652835319	-3.102479497
lmo0109	0	-1.046665653	-0.133412425	-0.854927718	-0.483903517	-1.036752668	1.665943439	-0.931014254	-1.047862411	0.807047285	1.208162285	-0.010227744	0.092603976	-0.35094033	-0.145996283	-1.641947192	0.671135858	-0.558369458	-0.561105995	2.22628079	-0.778680444	-0.382980618
lmo0110	0	0.340803568	0.304350832	-0.577173994	-0.944198695	-1.464840335	1.272777694	-1.220678922	-1.369930662	0.350744736	0.760923381	-0.142921407	-0.278314146	0.147623045	-4.240179951	-0.639473859	0.643235542	-0.34387166	0.11821194	1.916838432	-1.245860249	0.715530446
lmo0111	0	0.084662811	-0.575186307	0.381370305	0.16248279	-1.066965796	-2.080645203	-1.119740394	-1.173127614	-1.009213142	-1.011628974	-1.067801531	-0.985522897	0.784305759	-4.240179951	-1.499495989	-3.092566119	0.059357672	0.391399062	-0.681571112	-1.071355359	-0.773786429
lmo0112	0	-2.711704994	-2.172012629	0.063926382	-0.368373879	-1.212716147	-2.160345283	-1.266084129	-1.32821989	-1.559353722	-1.57455489	-1.365067571	-1.685407178	-0.089649167	2.114963795	-0.560563809	0.517058436	1.209550609	1.347239084	-1.582897396	-1.49277208	-0.822460259
lmo0113	6.414509946	-2.414056833	-0.252876092	0.288643021	0.616199194	0.401104517	1.828084606	0.61902827	0.219541416	-0.470714086	-0.388529431	-0.008525721	0.188590354	0.029546304	3.056468146	-0.038629912	2.306559693	2.096607175	1.990122713	2.278435429	0.36543384	0.426472617
lmo0114	6.845559764	0.075886673	0.79288357	0.895542674	-0.076739706	0.935683879	2.761072116	1.34384644	1.063484161	0.229755773	0.068895802	0.56002762	0.548818834	-2.238292246	3.165589868	1.318295916	2.683161727	2.655036299	2.877237298	3.154709661	1.193733104	0.996350139
lmo0115	0	-2.300568429	-2.366987767	-1.802748578	-1.807767744	-1.919915848	0.943036096	-1.501820131	-1.611930717	-0.043082387	-0.25771875	1.469938288	1.59537317	-0.65176363	0.813073453	-2.089379527	1.089637212	-0.454909812	0.105181992	1.159419601	-1.269477061	-2.217460005
lmo0116	0	-2.053187287	-4.133412425	-2.02485272	-2.351799981	-2.088040764	0.606796919	-1.608337508	-1.621803176	-0.215243726	-0.657727848	1.38395644	1.267165189	-0.58140972	-4.240179951	-1.441648542	1.758598699	-0.251708119	-0.29317279	0.802476206	-1.420287416	-1.083420336
lmo0117	5.045584372	-1.956614027	-1.866914164	-1.162744714	-0.876715098	-1.179102218	1.960751162	-0.527371271	-0.597466384	1.418930852	1.215000271	3.067701535	2.798452293	-0.555746468	1.950576977	-2.930037783	0.57506404	-0.755527401	-0.686925157	1.878780581	-0.264854079	1.598115424
lmo0118	0	0.370367295	-1.847361366	-1.186260638	-0.724712004	-1.708463127	1.268647028	-1.108319262	-1.012989147	1.198139765	0.863601348	2.395652556	2.506552246	-1.700984797	1.555092275	-2.275713554	1.072664134	-0.71289099	-0.746806827	1.138535342	-0.798557161	1.224998535
lmo0119	0	-2.329423291	-2.672682835	-2.078696303	-0.628035985	-2.248486325	0.428066123	-1.488291952	-1.518083593	-0.010576581	-0.196998258	1.397227053	1.45296179	-1.055149017	1.314733307	-4.735806454	-5.34038473	-1.538212459	-1.545161248	0.04824522	-1.469380502	0.586762619
lmo0120	0	-2.110597485	-2.506324449	-0.84522372	-0.205337845	-2.135706943	0.917757261	-1.512770381	-1.420205092	0.439858627	0.279625305	1.729988603	1.873365799	0.628092959	-4.240179951	-2.569448067	-2.286738666	-1.371854073	-1.378802861	0.673437626	-1.137406226	0.368096076
lmo0121	0	-2.396304708	-2.773997749	-1.987366139	-1.3143134	-3.051079785	-0.254603229	-2.300520937	-2.248741514	-0.300469204	-0.5423823	1.027637795	0.941354704	-0.776079927	-1.310143563	-3.405241621	-0.245083909	-1.215556749	-0.824263281	-0.314609564	-2.091475502	-0.047895272
lmo0122	0	-1.889499831	-3.107228493	-1.366400572	-1.518261127	-2.49647451	0.443410444	-1.807214758	-1.804307221	0.435296145	0.122052352	1.753793238	1.645761951	-1.329684501	-4.240179951	-2.125957993	-0.132755209	-0.63036592	-0.195435597	0.111195968	-1.527539598	-0.342990887
lmo0123	0	-2.883628892	-3.121093772	-2.039006278	-1.143561118	-2.034795589	0.875950039	-1.3044199	-1.338418147	0.359934319	0.102539037	1.765363006	1.691960623	-1.664106298	-4.240179951	-2.795883855	0.224022892	-1.253409937	-1.131075708	0.703923459	-1.065269886	-1.301714611
lmo0124	0	-2.677638078	-1.336399447	-2.286733431	-0.244446882	-1.316579901	1.408902713	-0.571966659	-0.652234521	0.946002381	0.745921897	2.334961064	2.109092859	0.081962575	-4.240179951	-2.251436285	1.605652359	-2.161287087	-1.700730956	1.167700952	-0.43203471	-1.286407358
lmo0125	0	-1.966667692	-2.277505758	-3.812802243	-1.747432081	-1.608346451	1.082686069	-0.841209747	-1.060171771	0.348380308	0.02511411	1.736146189	1.578134039	-0.80576577	0.387982289	-2.57509463	0.527042525	-1.628462209	-0.834482345	0.736832953	-0.673494903	-1.691460769
lmo0126	0	-0.877662686	-1.635959729	-1.026205881	-1.018734103	-1.419790374	1.102211859	-0.917175971	-1.041732668	0.467539501	0.223875301	1.70841946	1.765756825	-0.388595059	-4.240179951	-0.938781035	1.053111336	-1.254396491	-1.334408742	0.887932474	-0.696469544	-1.242013239
lmo0127	0	-2.624512869	-2.176359035	-1.252223901	-0.579171162	-1.741023589	0.823757518	-1.285053112	-1.419559731	0.70848026	0.566998843	1.952914811	1.980838601	-0.438611779	-4.240179951	-2.561410748	0.306261153	-1.26428108	-1.633799948	0.806099967	-0.912981165	-1.278370039
lmo0128	0	-2.395725662	-1.83209461	-1.460500499	-1.37241026	-1.689589618	0.957710014	-1.301809359	-1.095165724	0.425270667	0.304131947	1.822476244	1.836446336	-0.2882845	-4.240179951	-2.45684401	1.235488079	-2.24194475	-1.196426119	1.094625492	-0.966949702	-1.296675694
lmo0129	0	-4.180986813	-2.479852237	-0.867250027	-0.250780816	-1.555490488	1.095861958	-1.115529775	-1.230438173	0.396416198	0.173830641	1.83835298	1.671787596	-0.71650909	0.048132286	-2.920177067	0.865264427	-1.8572809	-1.148797256	1.075034807	-0.976603134	-0.889291767
lmo0130	2.451403341	0.908238781	1.784721572	-0.725447513	-0.463976715	-0.44083028	-0.250168497	-1.22835046	-0.623072541	0.022115904	0.247233662	-0.360853534	-0.234893058	0.826484207	-1.643604054	-1.961094533	-2.241509412	-1.270481741	-1.015212127	0.971213035	-0.515030264	-0.352209417
lmo0131	4.1021679	-1.754202223	0.814160229	-0.360734012	-0.012776647	1.16536616	1.985231005	1.170771547	1.10431116	1.081530189	1.10572273	0.827524073	0.716545689	0.160552359	-4.240179951	-0.925524938	-0.368352432	-0.31329018	-0.530805955	2.105914989	1.452015592	0.40065333
lmo0132	0	2.77474582	0.976898343	0.982621011	1.19531226	0.308918421	-1.104565705	0.177651374	0.256973654	-0.564404514	-0.683126367	-0.618003166	-0.510461741	0.637585534	3.085993041	1.733432315	-1.014412658	1.508154513	1.693224497	0.089388668	0.202069084	1.995791842
lmo0133	0	1.381255611	-2.299873571	-0.606351365	-1.518261127	-0.824416563	1.947344441	0.808252019	-0.43471872	3.269917933	4.146326811	3.076505193	3.451956217	1.215209315	-4.240179951	2.414446211	2.752602225	3.969756388	0.924509555	2.406994133	0.430454632	2.253885127
lmo0134	0	0.728228836	-2.231702069	-1.597073552	-1.093945814	-1.331516978	1.24685999	0.404902712	-0.942109132	2.408781374	3.125656584	2.474991516	2.564827921	-0.27167614	1.433785979	2.473847504	2.710349738	0.265338387	-0.426108576	1.854344727	-0.373447105	1.685032473
lmo0135	6.353706667	3.798469274	4.301950266	2.579907697	2.306884841	4.491385649	2.43687227	4.303193789	4.74413981	0.505577523	0.340731392	0.908866629	1.15982455	6.206093499	3.580627367	4.498673058	5.633486568	3.139882448	3.190618789	1.623071321	4.613420813	0.515046962
lmo0136	5.344575656	1.029078458	1.247045226	0.785749323	0.721836468	2.717193413	2.211426448	2.707821138	3.167418732	1.013823757	0.764308906	1.301592129	1.200518175	1.154295284	-0.33539424	3.188659526	4.249922225	1.637300269	1.79465754	0.316523967	2.898672079	1.021802455
lmo0137	7.170711759	1.771760944	1.805279117	0.21120322	0.033399399	2.323439073	2.04718012	2.312745564	2.869329325	0.969034763	0.737146592	1.058016212	1.063322989	3.233424752	2.75377627	4.360108452	4.030340029	1.419905068	1.274703499	-0.122193077	2.628293689	1.723242812
lmo0138	0	-1.082542689	-1.124895342	-3.212732849	-1.665210993	-2.868817358	-1.882301803	-2.395643803	-1.816535623	-3.256121443	-4.101689623	-2.287771773	-3.442556334	-0.440540503	2.403089182	-1.914401298	-1.779778678	-0.672249006	-1.456805373	-1.870623564	-2.20873282	-3.212406777
lmo0139	0	-1.002689382	-2.635057763	-1.469914529	-1.409838667	-2.222086862	-1.493265104	-1.917042124	-1.6831206	-3.306852245	-3.130394119	-2.287771773	-3.676831283	0.317049579	-4.240179951	-2.064667773	-0.567475074	-0.929430686	-1.298949554	-1.810661022	-1.933349779	-2.586081711
lmo0140	0	-1.275632975	-2.114452233	-0.87325476	-0.950223768	-2.637530097	-2.605759033	-2.700226261	-2.725338078	-2.6666651	-2.579347476	-2.94691746	-2.526175364	-0.089163753	-4.240179951	-2.877485978	-1.742863358	-1.003065471	-1.253531667	-2.059569471	-2.549768069	-3.427030224
lmo0141	0	-5.180986813	-2.03239326	-1.397764743	-1.435205387	-4.187398182	-2.772091792	-5.288678057	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-4.074166781	-1.148096272	-4.240179951	-4.907631806	-5.34038473	-1.567774283	-1.074796674	-2.838510776	-3.789802444	-2.586081711
lmo0142	0	-3.683235701	-1.449857497	-0.874729992	-0.449604766	-3.652703467	-2.998415516	-3.821333873	-3.25846775	-3.773728676	-3.172895186	-2.287771773	-3.010224709	-0.703064033	-4.240179951	-4.907631806	-5.34038473	-1.122742043	-0.525427775	-3.019837156	-3.235556933	-2.586081711
lmo0143	0	-4.576740681	-5.406756044	-1.303127869	-1.63007513	-3.139492165	-3.060034716	-3.498105012	-3.447499361	-3.83194329	-3.655485164	-2.287771773	-3.517424154	-0.739898137	-4.240179951	-4.907631806	-5.34038473	-2.248070853	-2.132162894	-2.875706019	-2.751977241	-2.586081711
lmo0144	0	-4.050590175	-2.053999716	-2.115365013	-1.120384179	-3.744439163	-2.772091792	-4.639879374	-4.912140968	-3.233508482	-3.98229548	-2.287771773	-3.581200064	-2.294510541	-4.240179951	-4.907631806	-2.419376435	-2.196369546	-1.806896513	-2.838510776	-3.789802444	-2.586081711
lmo0146	0	-4.21887049	-2.538033308	1.873089167	2.476239893	-2.54539599	-3.649363908	-2.93805066	-3.416108129	-2.62486529	-2.433907594	-3.04857044	-3.257878734	0.383933426	-4.240179951	-4.907631806	-5.34038473	-2.795880355	-1.843471128	-2.820145028	-3.280587641	-2.586081711
lmo0147	0	-5.300170592	-2.882367816	-0.717224583	-0.837720966	-4.834303874	-2.772091792	-5.471867428	-5.43841523	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-2.609339358	-4.240179951	-4.682457029	-5.34038473	-3.069825535	-1.661736825	-2.838510776	-3.789802444	-2.586081711
lmo0148	0	-4.576740681	-3.299873571	-2.098204461	-1.177224209	-4.891386348	-2.772091792	-4.485525631	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-0.774367186	-4.240179951	-4.79987291	-5.34038473	-1.387795617	-1.839776645	-2.838510776	-3.789802444	-2.586081711
lmo0149	0	-3.720282415	-2.700971879	0.039856041	-0.459927817	-2.942991035	-1.675216927	-3.13710985	-3.161150626	-2.038865625	-2.011883665	-2.73902124	-2.357807508	0.789481618	-4.240179951	-2.544361566	-2.896423597	-0.618968923	-0.099519104	-1.750192246	-3.533071845	-2.586081711
lmo0150	0	-3.106389431	-1.775283688	-1.573614579	-1.90056184	-1.986817423	-1.851932097	-1.951021986	-2.562005739	-2.775700918	-2.841082976	-2.66914946	-2.717521536	0.58105872	1.042207452	-3.663067495	-5.34038473	-1.530630395	-1.129631109	-1.598370559	-2.338261407	-3.087861679
lmo0151	0	-2.848077436	-1.780006099	-1.315302583	-0.887362342	-1.890481082	-0.990354208	-1.839820963	-2.240016376	-3.835129221	-3.232273733	-2.287771773	-3.821779619	0.473912344	0.885481949	-2.432008531	-2.297385911	0.132071856	-0.190141297	-1.210900913	-2.118601012	-2.466979604
lmo0152	6.659867446	2.865570569	2.364844225	2.098264029	1.929145578	2.806380884	0.676602626	2.831746239	3.074743603	-0.889904832	-1.442952734	-0.331579546	-0.247184133	3.956464627	2.564860051	4.157735816	4.429745323	2.595363234	2.584470204	0.300882383	2.8805323	0.302035711
lmo0153	0	-1.925952326	-1.354895791	-0.878604301	0.216681439	-2.122876219	-2.553842443	-2.463966744	-2.095246831	-3.233508482	-3.610626295	-2.287771773	-3.707009432	-0.21726142	-0.321675959	-0.104118767	-1.919581318	-0.338120458	-0.637249998	-2.509943146	-2.113565454	-2.586081711
lmo0154	0	-4.637131541	-2.43155668	-0.64492507	-0.343841108	-3.071728512	-3.520326129	-3.513975816	-3.178885171	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.063822255	-4.240179951	-2.346593518	-0.764511921	-0.393947844	-0.378802861	-3.767681865	-3.092143078	-2.586081711
lmo0155	0	-4.8598803	-3.278578793	0.401137614	-0.436424807	-3.861612861	-2.772091792	-4.533631115	-3.876691753	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-0.223978008	-4.240179951	-1.679042458	-2.281385432	-0.67135542	-0.139652442	-2.838510776	-3.884308992	-2.586081711
lmo0156	0	-5.082722796	-4.84101984	-1.662070806	-0.989018067	-4.261795667	-2.772091792	-4.663579889	-4.221843987	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.437748309	-4.240179951	-5.756056677	-5.34038473	-2.265976872	-1.976532658	-2.838510776	-4.505296564	-2.586081711
lmo0157	0	-1.724088718	-0.4123483	-0.55904565	-0.942948796	-1.901834324	-1.410351482	-1.70782554	-1.773116067	-1.282368893	-1.455899754	-0.276847355	-0.423635756	-0.338549916	0.365614476	-1.280766782	0.504674712	-1.037298369	-0.745341843	-2.101800832	-1.727644936	-1.473777494
lmo0158	0	0.514788369	1.321232121	-0.140063782	-1.0222262	0.322258056	-0.4323023	0.51863739	0.348932265	-0.072606607	-0.179996454	0.147729977	0.240365403	-0.504046921	-0.109204251	0.170413909	1.462815391	-0.76950494	-0.83524306	-0.760654007	0.419714072	-0.139737709
lmo0159	0	-4.58625487	-4.062504049	-1.883555016	-1.529570717	-4.187398182	-2.772091792	-4.629480302	-4.849869684	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-0.575914958	-4.240179951	-4.103071769	-1.842918267	-2.487461081	-1.869691001	-2.838510776	-3.789802444	-2.586081711
lmo0160	3.908080848	-0.26943424	-1.086879848	-0.188038734	-0.014218622	-1.903146867	-2.729294343	-2.40069703	-2.162231699	-1.971668054	-2.39214507	-2.502982178	-2.496971893	-1.111096131	-0.186926547	-0.879926161	-0.369794406	0.124316319	0.314635357	-2.560686261	-2.152488079	-3.217460005
lmo0161	7.413641638	0.853563694	0.211636485	1.007146246	1.138825753	-0.194930419	-0.251773811	-0.758860755	-0.302301353	-0.593807613	-0.649048373	-1.166262879	-1.351633118	0.208211611	-4.240179951	0.708516528	0.261297265	0.117765173	0.22170049	1.399368466	-0.592065931	2.126491875
